frame,reg,value
12284,22,12
12285,16,96
12285,14,252
12285,15,38
12285,9,144
12285,7,162
12285,0,77
12285,22,10
12286,16,128
12286,14,231
12286,9,192
12286,7,130
12286,0,67
12286,22,8
12287,16,160
12287,14,117
12287,15,46
12287,9,240
12287,7,98
12287,6,0
12287,5,15
12287,4,64
12288,16,192
12288,14,96
12288,10,5
12288,9,32
12288,7,66
12289,16,224
12289,14,117
12289,9,80
12289,7,98
12289,1,34
12289,6,249
12289,5,0
12289,4,9
12290,17,6
12290,16,0
12290,14,19
12290,15,26
12290,18,80
12290,9,128
12290,7,130
12290,0,76
12290,1,104
12290,4,129
12290,23,1
12290,24,79
12290,22,128
12291,16,32
12291,14,40
12291,9,176
12291,7,162
12291,0,132
12291,1,6
12291,4,65
12291,23,241
12291,24,31
12291,22,18
12292,16,64
12292,14,61
12292,9,224
12292,7,194
12292,0,133
12292,4,64
12292,22,17
12292,21,4
12293,16,96
12293,14,2
12293,15,31
12293,10,6
12293,9,16
12293,7,162
12293,0,100
12293,1,41
12293,4,128
12293,21,0
12294,16,128
12294,14,237
12294,15,30
12294,9,64
12294,7,130
12294,0,101
12294,22,16
12294,21,4
12295,16,160
12295,14,216
12295,9,112
12295,7,98
12295,21,0
12296,16,192
12296,14,17
12296,15,39
12296,9,160
12296,7,66
12296,22,15
12296,21,4
12297,16,224
12297,14,38
12297,9,208
12297,7,98
12297,21,0
12298,17,7
12298,16,0
12298,14,59
12298,10,7
12298,9,0
12298,7,130
12298,22,14
12298,21,4
12299,20,0
12299,19,15
12299,14,117
12299,15,46
12299,7,162
12299,6,0
12299,5,15
12300,14,118
12300,9,16
12300,7,194
12301,15,26
12301,20,170
12301,19,0
12301,18,9
12301,13,188
12301,9,32
12301,7,162
12301,11,64
12301,1,3
12301,6,234
12301,5,0
12301,4,9
12302,17,3
12302,14,19
12302,18,81
12302,9,48
12302,7,130
12302,3,5
12302,0,38
12302,1,52
12302,4,129
12302,23,193
12302,24,79
12302,22,64
12302,21,0
12303,16,32
12303,9,64
12303,7,98
12303,3,4
12303,2,192
12303,0,66
12303,1,3
12303,4,33
12303,24,31
12303,22,4
12304,16,64
12304,9,80
12304,7,66
12304,2,128
12304,4,65
12304,22,12
12305,16,96
12305,14,2
12305,15,31
12305,9,96
12305,7,98
12305,2,64
12305,0,67
12305,22,20
12306,16,128
12306,9,112
12306,7,130
12306,2,0
12306,22,28
12307,16,160
12307,18,80
12307,9,128
12307,7,162
12307,3,3
12307,2,192
12307,22,36
12308,16,192
12308,14,17
12308,15,39
12308,9,144
12308,7,194
12308,2,128
12309,16,224
12309,9,160
12309,7,162
12309,2,64
12309,22,34
12310,17,4
12310,16,0
12310,9,176
12310,7,130
12310,2,0
12310,22,32
12311,16,32
12311,14,117
12311,15,46
12311,9,192
12311,7,98
12311,22,30
12312,16,64
12312,9,208
12312,7,66
12312,22,28
12313,16,96
12313,9,224
12313,7,98
12313,22,26
12314,16,128
12314,14,19
12314,15,26
12314,18,64
12314,9,240
12314,7,130
12314,22,24
12315,16,160
12315,10,8
12315,9,0
12315,7,162
12315,22,22
12316,16,192
12316,9,16
12316,7,194
12316,22,20
12317,16,224
12317,14,2
12317,15,31
12317,9,32
12317,7,162
12317,22,18
12318,17,5
12318,16,0
12318,9,48
12318,7,130
12318,22,16
12319,16,32
12319,14,23
12319,9,64
12319,7,98
12319,0,77
12319,22,14
12320,16,64
12320,14,17
12320,15,39
12320,9,80
12320,7,66
12320,0,87
12320,22,12
12321,16,96
12321,14,252
12321,15,38
12321,9,96
12321,7,98
12321,0,77
12321,22,10
12322,16,128
12322,14,231
12322,9,112
12322,7,130
12322,0,67
12322,22,8
12323,16,160
12323,14,117
12323,15,46
12323,9,128
12323,7,162
12323,0,57
12323,22,6
12324,16,192
12324,14,96
12324,9,144
12324,7,194
12324,0,47
12324,22,4
12325,16,224
12325,14,117
12325,9,160
12325,7,162
12325,0,37
12326,17,6
12326,16,0
12326,14,19
12326,15,26
12326,18,80
12326,9,176
12326,7,130
12326,0,47
12326,21,4
12327,16,32
12327,14,40
12327,9,192
12327,7,98
12327,0,57
12327,22,5
12327,21,0
12328,16,64
12328,14,61
12328,9,208
12328,7,66
12328,0,67
12328,21,4
12329,16,96
12329,14,2
12329,15,31
12329,9,224
12329,7,98
12329,0,77
12329,22,6
12329,21,0
12330,16,128
12330,14,237
12330,15,30
12330,9,240
12330,7,130
12330,0,87
12330,21,4
12331,16,160
12331,14,216
12331,10,9
12331,9,0
12331,7,162
12331,0,77
12331,22,7
12331,21,0
12332,16,192
12332,14,17
12332,15,39
12332,7,194
12332,0,67
12332,21,4
12333,16,224
12333,14,38
12333,7,162
12333,0,57
12334,17,7
12334,16,0
12334,14,59
12334,7,130
12334,0,47
12334,21,0
12335,20,0
12335,19,15
12335,14,117
12335,15,46
12335,7,98
12335,6,0
12335,5,15
12335,4,64
12336,14,118
12336,7,66
12337,15,31
12337,20,170
12337,19,0
12337,20,106
12337,18,9
12337,7,98
12337,1,34
12337,6,249
12337,5,0
12337,4,9
12338,17,3
12338,14,117
12338,15,46
12338,18,81
12338,7,130
12338,0,76
12338,1,104
12338,4,129
12338,23,1
12338,24,79
12338,22,128
12339,16,32
12339,7,162
12339,0,132
12339,1,6
12339,4,65
12339,23,241
12339,24,31
12339,22,18
12340,16,64
12340,7,194
12340,0,133
12340,4,64
12340,22,17
12340,21,4
12341,16,96
12341,14,17
12341,15,39
12341,7,162
12341,0,100
12341,1,41
12341,4,128
12341,21,0
12342,16,128
12342,7,130
12342,0,101
12342,22,16
12342,21,4
12343,16,160
12343,18,80
12343,7,98
12343,21,0
12344,16,192
12344,14,2
12344,15,31
12344,7,66
12344,22,15
12344,21,4
12345,16,224
12345,7,98
12345,21,0
12346,17,4
12346,16,0
12346,7,130
12346,22,14
12346,21,4
12347,16,32
12347,14,117
12347,15,46
12347,18,64
12347,7,162
12347,21,0
12348,16,64
12348,7,194
12348,22,13
12348,21,4
12349,16,96
12349,7,162
12349,21,0
12350,16,128
12350,14,17
12350,15,39
12350,7,130
12350,22,12
12350,21,4
12351,16,160
12351,7,98
12351,21,0
12352,16,192
12352,7,66
12352,22,11
12352,21,4
12353,16,224
12353,14,2
12353,15,31
12353,7,98
12353,21,0
12354,17,5
12354,16,0
12354,7,130
12354,22,10
12354,21,4
12355,16,32
12355,14,28
12355,7,162
12355,21,0
12356,16,64
12356,14,117
12356,15,46
12356,18,80
12356,7,194
12356,22,9
12356,21,4
12357,16,96
12357,14,91
12357,7,162
12357,21,0
12358,16,128
12358,14,65
12358,7,130
12358,22,8
12358,21,4
12359,20,0
12359,19,15
12359,14,17
12359,15,39
12359,13,0
12359,12,15
12359,11,24
12359,6,0
12359,5,15
12361,15,23
12361,20,170
12361,19,0
12361,18,9
12361,8,13
12361,13,180
12361,12,0
12361,11,9
12361,1,3
12361,6,234
12361,5,0
12361,4,9
12362,17,3
12362,16,0
12362,14,206
12362,15,34
12362,18,81
12362,10,1
12362,7,100
12362,8,41
12362,11,33
12362,3,5
12362,0,38
12362,1,52
12362,4,129
12362,23,193
12362,24,79
12362,22,64
12362,21,0
12363,16,32
12363,9,48
12363,7,208
12363,8,13
12363,11,65
12363,3,4
12363,2,192
12363,0,116
12363,1,3
12363,4,33
12363,24,31
12363,22,4
12364,16,64
12364,9,96
12364,7,209
12364,2,128
12364,4,65
12364,22,12
12365,16,96
12365,14,160
12365,15,27
12365,9,144
12365,2,64
12365,0,117
12365,22,20
12366,16,128
12366,9,192
12366,2,0
12366,22,28
12367,16,160
12367,18,80
12367,9,240
12367,3,3
12367,2,192
12367,22,36
12368,16,192
12368,14,58
12368,15,23
12368,10,2
12368,9,32
12368,2,128
12369,16,224
12369,9,80
12369,2,64
12369,22,34
12370,17,4
12370,16,0
12370,9,128
12370,2,0
12370,22,32
12371,16,32
12371,14,206
12371,15,34
12371,18,64
12371,9,176
12371,22,30
12372,16,64
12372,9,224
12372,22,28
12373,16,96
12373,10,3
12373,9,16
12373,22,26
12374,16,128
12374,14,160
12374,15,27
12374,9,64
12374,22,24
12375,16,160
12375,9,112
12375,22,22
12376,16,192
12376,9,160
12376,22,20
12377,16,224
12377,14,58
12377,15,23
12377,9,208
12377,22,18
12378,17,5
12378,16,0
12378,10,4
12378,9,0
12378,22,16
12379,16,32
12379,14,77
12379,9,48
12379,7,238
12379,0,128
12379,22,14
12380,16,64
12380,14,206
12380,15,34
12380,18,80
12380,9,96
12380,7,11
12380,8,14
12380,0,139
12380,22,12
12381,16,96
12381,14,187
12381,9,144
12381,7,238
12381,8,13
12381,0,128
12381,22,10
12382,16,128
12382,14,168
12382,9,192
12382,7,209
12382,0,117
12382,22,8
12383,16,160
12383,14,160
12383,15,27
12383,13,0
12383,12,15
12383,11,24
12383,6,0
12383,5,15
12383,4,64
12384,16,192
12384,14,141
12385,16,224
12385,14,160
12385,8,17
12385,13,180
12385,12,0
12385,11,9
12385,1,34
12385,6,249
12385,5,0
12385,4,9
12386,17,6
12386,16,0
12386,14,58
12386,15,23
12386,10,1
12386,9,0
12386,7,100
12386,8,41
12386,11,33
12386,0,76
12386,1,104
12386,4,129
12386,23,1
12386,24,79
12386,22,128
12387,16,32
12387,14,77
12387,9,48
12387,7,103
12387,8,17
12387,11,65
12387,0,132
12387,1,6
12387,4,65
12387,23,241
12387,24,31
12387,22,18
12388,16,64
12388,14,96
12388,9,96
12388,7,104
12388,0,133
12388,4,64
12388,22,17
12388,21,4
12389,16,96
12389,14,206
12389,15,34
12389,18,64
12389,9,144
12389,0,100
12389,1,41
12389,4,128
12389,21,0
12390,16,128
12390,14,187
12390,9,192
12390,0,101
12390,22,16
12390,21,4
12391,16,160
12391,14,168
12391,9,240
12391,21,0
12392,16,192
12392,14,160
12392,15,27
12392,10,2
12392,9,32
12392,22,15
12392,21,4
12393,16,224
12393,14,179
12393,9,80
12393,21,0
12394,17,7
12394,16,0
12394,14,198
12394,9,128
12394,22,14
12394,21,4
12395,20,0
12395,19,15
12395,14,58
12395,15,23
12395,13,0
12395,12,15
12395,11,24
12395,6,0
12395,5,15
12397,20,170
12397,19,0
12397,18,9
12397,8,19
12397,13,180
12397,12,0
12397,11,9
12397,1,3
12397,6,234
12397,5,0
12397,4,9
12398,17,3
12398,14,206
12398,15,34
12398,18,81
12398,10,1
12398,9,0
12398,7,100
12398,8,41
12398,11,33
12398,3,5
12398,0,38
12398,1,52
12398,4,129
12398,23,193
12398,24,79
12398,22,64
12398,21,0
12399,16,32
12399,9,48
12399,7,136
12399,8,19
12399,11,65
12399,3,4
12399,2,192
12399,0,224
12399,1,3
12399,4,33
12399,24,31
12399,22,4
12400,16,64
12400,9,96
12400,7,137
12400,2,128
12400,4,65
12400,22,12
12401,16,96
12401,14,160
12401,15,27
12401,9,144
12401,2,64
12401,0,225
12401,22,20
12402,16,128
12402,9,192
12402,2,0
12402,22,28
12403,20,169
12403,16,160
12403,18,80
12403,9,240
12403,3,3
12403,2,192
12403,22,36
12404,16,192
12404,14,58
12404,15,23
12404,10,2
12404,9,32
12404,2,128
12405,16,224
12405,9,80
12405,2,64
12405,22,34
12406,17,4
12406,16,0
12406,9,128
12406,2,0
12406,22,32
12407,16,32
12407,14,206
12407,15,34
12407,18,64
12407,9,176
12407,22,30
12408,16,64
12408,9,224
12408,22,28
12409,16,96
12409,10,3
12409,9,16
12409,22,26
12410,16,128
12410,14,160
12410,15,27
12410,9,64
12410,22,24
12411,16,160
12411,9,112
12411,22,22
12412,16,192
12412,9,160
12412,22,20
12413,16,224
12413,14,58
12413,15,23
12413,9,208
12413,22,18
12414,17,5
12414,16,0
12414,10,4
12414,9,0
12414,22,16
12415,16,32
12415,14,77
12415,9,48
12415,7,178
12415,0,238
12415,22,14
12416,16,64
12416,14,206
12416,15,34
12416,18,80
12416,9,96
12416,7,219
12416,0,251
12416,22,12
12417,16,96
12417,14,187
12417,9,144
12417,7,178
12417,0,238
12417,22,10
12418,16,128
12418,14,168
12418,9,192
12418,7,137
12418,0,225
12418,22,8
12419,20,0
12419,19,15
12419,14,160
12419,15,27
12419,13,0
12419,12,15
12419,11,24
12419,0,212
12419,22,6
12420,14,161
12420,0,199
12420,22,4
12421,15,34
12421,20,170
12421,19,0
12421,20,106
12421,18,9
12421,8,20
12421,13,180
12421,12,0
12421,11,9
12421,0,186
12421,4,64
12422,17,3
12422,16,0
12422,14,38
12422,15,52
12422,18,81
12422,10,3
12422,9,0
12422,7,100
12422,8,41
12422,11,33
12422,0,199
12422,21,4
12423,16,32
12423,9,48
12423,7,178
12423,8,20
12423,11,65
12423,0,212
12423,22,5
12423,21,0
12424,16,64
12424,9,96
12424,7,179
12424,0,225
12424,21,4
12425,16,96
12425,14,100
12425,15,41
12425,9,144
12425,0,238
12425,22,6
12425,21,0
12426,16,128
12426,9,192
12426,0,251
12426,21,4
12427,16,160
12427,9,240
12427,0,238
12427,22,7
12427,21,0
12428,16,192
12428,14,206
12428,15,34
12428,10,4
12428,9,32
12428,0,225
12428,21,4
12429,16,224
12429,9,80
12429,0,212
12430,17,4
12430,16,0
12430,9,128
12430,0,199
12430,21,0
12431,16,32
12431,14,38
12431,15,52
12431,18,65
12431,9,176
12431,6,0
12431,5,15
12432,16,64
12432,9,224
12433,16,96
12433,18,64
12433,10,5
12433,9,16
12433,1,34
12433,6,249
12433,5,0
12433,4,9
12434,16,128
12434,14,100
12434,15,41
12434,9,64
12434,0,76
12434,1,104
12434,4,129
12434,23,1
12434,24,79
12434,22,128
12435,16,160
12435,9,112
12435,0,132
12435,1,6
12435,4,65
12435,23,241
12435,24,31
12435,22,18
12436,16,192
12436,9,160
12436,0,133
12436,4,64
12436,22,17
12436,21,4
12437,16,224
12437,14,206
12437,15,34
12437,9,208
12437,0,100
12437,1,41
12437,4,128
12437,21,0
12438,17,5
12438,16,0
12438,10,6
12438,9,0
12438,0,101
12438,22,16
12438,21,4
12439,16,32
12439,14,235
12439,9,48
12439,7,222
12439,21,0
12440,16,64
12440,14,38
12440,15,52
12440,18,80
12440,9,96
12440,7,9
12440,8,21
12440,22,15
12440,21,4
12441,16,96
12441,14,9
12441,9,144
12441,7,222
12441,8,20
12441,21,0
12442,16,128
12442,14,236
12442,15,51
12442,9,192
12442,7,179
12442,22,14
12442,21,4
12443,16,160
12443,14,100
12443,15,41
12443,9,240
12443,7,136
12443,6,0
12443,5,15
12444,16,192
12444,14,71
12444,10,7
12444,9,32
12444,7,93
12445,16,224
12445,14,100
12445,9,80
12445,7,136
12445,1,4
12445,6,234
12445,5,0
12445,4,9
12446,17,6
12446,16,0
12446,14,206
12446,15,34
12446,9,128
12446,7,179
12446,3,5
12446,0,38
12446,1,52
12446,4,129
12446,23,193
12446,24,79
12446,22,64
12446,21,0
12447,16,32
12447,14,235
12447,9,176
12447,7,222
12447,3,4
12447,2,192
12447,0,89
12447,1,4
12447,4,33
12447,24,31
12447,22,4
12448,16,64
12448,14,8
12448,15,35
12448,9,224
12448,7,9
12448,8,21
12448,2,128
12448,4,65
12448,22,12
12449,16,96
12449,14,38
12449,15,52
12449,18,64
12449,10,8
12449,9,16
12449,7,222
12449,8,20
12449,2,64
12449,0,90
12449,22,20
12450,16,128
12450,14,9
12450,9,64
12450,7,179
12450,2,0
12450,22,28
12451,16,160
12451,14,236
12451,15,51
12451,9,112
12451,7,136
12451,3,3
12451,2,192
12451,22,36
12452,16,192
12452,14,100
12452,15,41
12452,9,160
12452,7,93
12452,2,128
12453,16,224
12453,14,129
12453,9,208
12453,7,136
12453,2,64
12453,22,34
12454,17,7
12454,16,0
12454,14,158
12454,10,9
12454,9,0
12454,7,179
12454,2,0
12454,22,32
12455,16,32
12455,14,206
12455,15,34
12455,13,0
12455,12,15
12455,11,24
12455,22,30
12456,16,64
12456,14,235
12456,22,28
12457,16,96
12457,14,206
12457,13,180
12457,12,0
12457,11,9
12457,22,26
12458,16,128
12458,14,38
12458,15,52
12458,18,80
12458,10,3
12458,7,100
12458,8,41
12458,11,33
12458,22,24
12459,16,160
12459,14,9
12459,9,48
12459,7,178
12459,8,20
12459,11,65
12459,22,22
12460,16,192
12460,14,236
12460,15,51
12460,9,96
12460,7,179
12460,22,20
12461,16,224
12461,14,100
12461,15,41
12461,9,144
12461,22,18
12462,17,8
12462,16,0
12462,14,129
12462,9,192
12462,22,16
12463,14,158
12463,0,104
12463,22,14
12464,17,7
12464,16,224
12464,14,206
12464,15,34
12464,9,240
12464,7,59
12464,8,23
12464,0,118
12464,22,12
12465,16,192
12465,14,177
12465,10,4
12465,9,32
12465,0,104
12465,22,10
12466,16,160
12466,14,148
12466,9,80
12466,0,90
12466,22,8
12467,20,0
12467,19,15
12467,14,38
12467,15,52
12467,18,64
12467,9,128
12467,0,76
12467,22,6
12468,14,39
12468,9,176
12468,0,62
12468,22,4
12469,15,34
12469,20,170
12469,19,0
12469,20,106
12469,18,9
12469,0,48
12470,17,3
12470,16,0
12470,14,38
12470,15,52
12470,18,81
12470,9,224
12470,7,179
12470,8,20
12470,0,62
12470,21,4
12471,16,32
12471,10,5
12471,9,16
12471,0,76
12471,22,5
12471,21,0
12472,16,64
12472,9,64
12472,0,90
12472,21,4
12473,16,96
12473,14,100
12473,15,41
12473,9,112
12473,0,104
12473,22,6
12473,21,0
12474,16,128
12474,9,160
12474,0,118
12474,21,4
12475,20,169
12475,16,160
12475,18,80
12475,9,208
12475,0,104
12475,22,7
12475,21,0
12476,16,192
12476,14,206
12476,15,34
12476,10,6
12476,9,0
12476,0,90
12476,21,4
12477,16,224
12477,9,48
12477,0,76
12478,17,4
12478,16,0
12478,9,96
12478,0,62
12478,21,0
12479,16,32
12479,14,38
12479,15,52
12479,18,64
12479,13,0
12479,12,15
12479,11,24
12479,6,0
12479,5,15
12479,4,64
12480,16,64
12481,16,96
12481,8,19
12481,13,180
12481,12,0
12481,11,9
12481,1,34
12481,6,249
12481,5,0
12481,4,9
12482,16,128
12482,14,100
12482,15,41
12482,10,1
12482,9,0
12482,7,100
12482,8,41
12482,11,33
12482,0,76
12482,1,104
12482,4,129
12482,23,1
12482,24,79
12482,22,128
12483,16,160
12483,9,48
12483,7,136
12483,8,19
12483,11,65
12483,0,132
12483,1,6
12483,4,65
12483,23,241
12483,24,31
12483,22,18
12484,16,192
12484,9,96
12484,7,137
12484,0,133
12484,4,64
12484,22,17
12484,21,4
12485,16,224
12485,14,206
12485,15,34
12485,9,144
12485,0,100
12485,1,41
12485,4,128
12485,21,0
12486,17,5
12486,16,0
12486,9,192
12486,0,101
12486,22,16
12486,21,4
12487,16,32
12487,14,235
12487,9,240
12487,21,0
12488,16,64
12488,14,38
12488,15,52
12488,18,80
12488,10,2
12488,9,32
12488,22,15
12488,21,4
12489,16,96
12489,14,9
12489,9,80
12489,21,0
12490,16,128
12490,14,236
12490,15,51
12490,9,128
12490,22,14
12490,21,4
12491,20,0
12491,19,15
12491,14,100
12491,15,41
12491,9,176
12491,6,0
12491,5,15
12492,14,101
12492,9,224
12493,15,34
12493,20,170
12493,19,0
12493,20,122
12493,18,9
12493,1,3
12493,6,234
12493,5,0
12493,4,9
12494,17,3
12494,16,0
12494,14,38
12494,15,52
12494,18,81
12494,10,5
12494,9,16
12494,7,179
12494,8,20
12494,3,5
12494,0,38
12494,1,52
12494,4,129
12494,23,193
12494,24,79
12494,22,64
12494,21,0
12495,16,32
12495,9,64
12495,3,4
12495,2,192
12495,0,224
12495,1,3
12495,4,33
12495,24,31
12495,22,4
12496,16,64
12496,9,112
12496,2,128
12496,4,65
12496,22,12
12497,16,96
12497,14,100
12497,15,41
12497,9,160
12497,2,64
12497,0,225
12497,22,20
12498,16,128
12498,9,208
12498,2,0
12498,22,28
12499,20,168
12499,16,160
12499,18,80
12499,10,6
12499,9,0
12499,3,3
12499,2,192
12499,22,36
12500,16,192
12500,14,206
12500,15,34
12500,9,48
12500,2,128
12501,16,224
12501,9,96
12501,2,64
12501,22,34
12502,17,4
12502,16,0
12502,9,144
12502,2,0
12502,22,32
12503,20,0
12503,19,15
12503,14,38
12503,15,52
12503,18,64
12503,13,0
12503,12,15
12503,11,24
12503,22,30
12504,14,39
12504,22,28
12505,15,31
12505,20,170
12505,19,0
12505,18,9
12505,8,19
12505,13,180
12505,12,0
12505,11,9
12505,22,26
12506,17,3
12506,14,117
12506,15,46
12506,18,81
12506,10,1
12506,9,0
12506,7,100
12506,8,41
12506,11,33
12506,22,24
12507,16,32
12507,9,48
12507,7,136
12507,8,19
12507,11,65
12507,22,22
12508,16,64
12508,9,96
12508,7,137
12508,22,20
12509,16,96
12509,14,17
12509,15,39
12509,9,144
12509,22,18
12510,16,128
12510,9,192
12510,22,16
12511,20,169
12511,16,160
12511,18,80
12511,9,240
12511,0,238
12511,22,14
12512,16,192
12512,14,2
12512,15,31
12512,10,2
12512,9,32
12512,0,251
12512,22,12
12513,16,224
12513,9,80
12513,0,238
12513,22,10
12514,17,4
12514,16,0
12514,9,128
12514,0,225
12514,22,8
12515,16,32
12515,14,117
12515,15,46
12515,18,64
12515,9,176
12515,0,212
12515,22,6
12516,16,64
12516,9,224
12516,0,199
12516,22,4
12517,16,96
12517,10,3
12517,9,16
12517,7,72
12517,0,186
12517,4,64
12518,16,128
12518,14,17
12518,15,39
12518,9,64
12518,7,7
12518,0,199
12518,21,4
12519,16,160
12519,9,112
12519,7,198
12519,8,18
12519,0,212
12519,22,5
12519,21,0
12520,16,192
12520,9,160
12520,7,133
12520,0,225
12520,21,4
12521,16,224
12521,14,2
